@relation repo_popular

@attribute fork numeric
@attribute size numeric
@attribute sum numeric
@attribute avg numeric
@attribute weight numeric

@data
31,299,11591,3863.67,9810.9
0,1240,1632,1632,1632
2,208,2133,1066.5,1937.75
1,114,5261,5261,5261
0,9056,50,50,50
0,424,48,48,48
0,400,8,8,8
1,764,460,460,460
0,173,98,32.6667,61.7647
0,140,2112,2112,2112
1,959,12562,546.174,1514.46
2,14,4558,2279,3808.03
0,5608,4,4,4
0,248,48,48,48
0,291,345,115,213.677
0,2324,4,4,4
0,1808,2033,203.3,119.493
0,924,810,73.6364,184.083
0,424,95,95,95
0,172,14,14,14
0,649,4420,1473.33,2639.2
1,161,12,6,7
0,1002,1540,128.333,400.24
0,328,8,8,8
0,7405,96,32,55.4074
0,292,6031,317.421,393.835
0,53941,1055,31.0294,120.113
0,112016,0,0,0
0,200,1344,1344,1344
0,2122,6182,92.2687,108.459
0,208,12520,12520,12520
0,239,521,104.2,204.826
0,71808,61379,137.621,206.525
1,121,81,81,81
1,173,15251,7625.5,10863
0,28271,767,127.833,90.0698
1,145,11788,11788,11788
14,47,2690,896.667,2493.57
0,0,10,10,10
1,341,6433,3216.5,4005.85
2,217,2135,2135,2135
0,3188,0,0,0
0,324,94,31.3333,49.0536
0,134,4028,447.556,447.556
3,766,25134,2792.67,9061.47
0,8902,1695,1695,1695
0,408,1,1,1
0,331953,0,0,0
0,166295,0,0,0
0,0,2049,2049,2049
0,65173,5268,59.191,90.5585
49,694,13736,915.733,4117.84
1,3312,43,21.5,32.7133
0,260,1396,1396,1396
0,174,33,33,33
469,711,15342,3068.4,8321.31
12,379,2198,274.75,889.143
0,118,4310,4310,4310
0,9703,7594,92.6098,89.4343
0,9471,255,9.80769,55.9161
0,436,15,15,15
0,5066,251,50.2,125.715
0,100217,1,0.5,0.884615
0,37565,939,16.4737,31.88
0,24160,79670,383.029,4782.09
0,840,10,10,10
1,124,0,0,0
0,2256,1,1,1
0,168,1620,124.615,111.589
0,124,1535,1535,1535
1,137,44,22,11.5
2,305,1668,1668,1668
2,156,21,21,21
1,144,66,66,66
0,451,20,10,13.7333
0,965416,8778,35.6829,164.74
24,849,2245,449,2033.28
0,4637,2714,150.778,1402.04
0,159,37,37,37
0,848,394,13.5862,10.6391
0,152,48,48,48
9,833,6356,908,4198.67
0,208,389,194.5,235.818
3,132,5,5,5
0,6350,44,14.6667,18
0,152,14,14,14
1,922,2283,1141.5,2034.7
0,3720,1413,706.5,1144.13
2,145,2369,1184.5,1418.4
0,595,50,50,50
2,195,1270,1270,1270
4,180,1330,1330,1330
1,374,55,55,55
10,296,1605,1605,1605
0,120,0,0,0
0,143,214,214,214
15,190,1412,1412,1412
0,555,137,45.6667,90.0923
1,12,0,0,0
0,333,360,45,68.5465
0,144,1327,1327,1327
1,156,0,0,0
1,291,49,24.5,25.8286
87,952,1470,735,1253.25
3,166,2365,1182.5,2022.14
0,788,2970,2970,2970
42,9297,1904,634.667,489.158
1,14,4232,1410.67,3867.85
0,5412,5482,70.2821,68.9882
0,11120,3,1.5,1.2
0,1423,1034,517,909.778
0,137,66,66,66
0,133,4,4,4
0,0,68,68,68
0,257,112,56,78.619
0,172,12,12,12
1,166,4360,2180,3701.43
0,960,3115,72.4419,315.535
1,132,5261,5261,5261
4,148500,114,28.5,64.9262
2,7382,41,20.5,29.8224
0,10515,6526,57.7522,155.902
0,244,2,2,2
131,468,22289,1173.11,15916.1
0,11481,16,8,8
0,156,75,75,75
0,465,1977,988.5,819.667
0,186,9,9,9
0,1216,1669,1669,1669
1,296,6,6,6
3,13,12553,6276.5,11236.8
0,23600,3521,83.8333,191.601
0,308,3855,3855,3855
3,4,1820,910,1362.5
0,128,1815,1815,1815
47,1130,1847,1847,1847
0,1632,3,3,3
0,14130,217,36.1667,39.3842
0,243,31,3.44444,2.29565
0,44474,109080,318.017,1714
0,122,1011,168.5,162.059
0,17523,1319,13.3232,130.732
8,51,2291,1145.5,2232.43
0,1566,58,58,58
0,3182,0,0,0
0,559,14,7,9.4375
4,309,8808,225.846,812.455
0,124,0,0,0
1,238,5544,2772,4155
0,165,3066,766.5,1328.25
1,164,12,12,12
0,449,2722,247.455,1061.05
0,148,7,7,7
0,84,17,17,17
6,454,11796,5898,11002.7
0,128,23,23,23
17,277,11811,3937,8423.36
0,512,5,5,5
0,851,514,102.8,263.432
0,579,2,1,1.86667
0,778,2979,993,193.5
0,128,0,0,0
0,444,0,0,0
0,444,0,0,0
0,9489,1379,68.95,1022.73
0,140,1580,1580,1580
0,5328,1203,70.7647,392.512
1,48508,65,65,65
0,292,3377,105.531,220.101
0,17113,6784,376.889,345.48
1,116,1079,1079,1079
483,103134,1930,275.714,1740.34
1,30270,236,23.6,50.069
0,136,0,0,0
0,352,8,8,8
0,10968,36,36,36
1460,8535,4989,453.545,1650.12
0,128,5261,5261,5261
0,0,0,0,0
0,0,16,16,16
50,30,2410,602.5,690.708
16,1195,20009,10004.5,18921.4
0,148,0,0,0
0,7072,293,73.25,147.717
0,501,23587,11793.5,6207.15
12,4900,4893,1631,3169.45
2,3483,25,8.33333,9.83871
0,150,69,34.5,42.6
2,22022,57,28.5,47.8517
2,13,12264,4088,10204.5
0,723,932,58.25,92.4706
0,1266,26,13,20.872
0,150,334,30.3636,49.859
1,156,2258,2258,2258
1,140,11788,11788,11788
1,136,2258,2258,2258
0,991,1717,35.7708,65.7631
0,159,0,0,0
0,1814,1,1,1
3,14,12331,4110.33,10412.2
1,383,51,51,51
0,336,18,9,13
0,645,14,7,10.1429
0,982,3209,458.429,1265.67
0,16,17,8.5,7
3,24,12719,2543.8,10197.9
1,1901,1365,62.0455,198.802
0,423,0,0,0
5,850,11389,2277.8,1775.62
268,1685,4315,2157.5,3953.75
3,221,17,17,17
0,6144,32,32,32
0,372,180,180,180
0,252,5,5,5
3,201,4360,2180,3777.5
0,4370,43,6.14286,0.35525
0,128,3868,1934,2240.95
0,219,202,28.8571,64.0336
2,142,4310,4310,4310
0,8788,364,91,334.95
1,20732,4842,107.6,466.954
1,1566,120,60,74.069
0,31278,5275,52.75,360.05
0,128,2112,2112,2112
0,175,5,5,5
0,824,2798,68.2439,253.882
0,66546,134,6.38095,11.5467
0,140,0,0,0
0,12350,26,8.66667,7.28846
0,440,184,92,84.1392
0,265,787,37.4762,59.4239
0,326,20655,2950.71,6824.45
20,191,11536,11536,11536
0,172,110,110,110
0,16836,21,21,21
0,9843,14613,205.817,190.54
0,1459,1681,210.125,934.567
0,210,1065,106.5,41.2615
0,134,36,36,36
0,169,42,21,26.9231
0,195147,10826,42.7905,48.5308
0,2249,12,12,12
0,256,17,17,17
0,5881,18964,155.443,4992.96
1,120,0,0,0
0,1622,4,4,4
0,164,0,0,0
21,300,2127,1063.5,1906.64
0,1112,45,22.5,18.9412
0,712,211,35.1667,12.5854
0,216,4,4,4
0,3096,2874,2874,2874
0,147,1350,192.857,603.793
1,308,134,134,134
0,136,0,0,0
0,160,0,0,0
0,176,1744,1744,1744
0,294,14,7,10.6364
2,134,6379,6379,6379
0,104,1,1,1
0,124,196,196,196
0,129,336,168,79.1333
0,456,923,24.2895,47.3216
0,364,1496,46.75,74.041
0,164,49,16.3333,15.1
0,472,1280,29.7674,67.8845
0,697,948,27.8824,34.1992
0,58364,6012,77.0769,262.582
2,23912,2225,1112.5,2071.94
0,1024,4310,4310,4310
0,124,29,9.66667,7.2963
0,172,82,41,60.4444
0,488,17,17,17
0,192,4,4,4
12,13,2170,542.5,1719.62
0,921,762,76.2,168.971
0,196,21,21,21
0,146,186,93,143.75
0,509,110,55,28.2308
0,140,2861,2861,2861
6,118,1796,1796,1796
0,10996,8,8,8
1,348,1591,1591,1591
0,12504,13,13,13
0,20716,1287,49.5,32.6279
0,516,0,0,0
0,176,6,6,6
0,216,10,10,10
0,4531,74,24.6667,21.5789
0,1210,0,0,0
0,1384,1587,83.5263,24.9703
0,432,3,1.5,1.9375
24,187,3517,3517,3517
0,144,280,280,280
0,16093,2114,162.615,270.036
1,1955,157,157,157
0,139,1465,488.333,297.385
0,172,43,43,43
1,455,8,8,8
6,1235,11635,5817.5,8676.75
0,328,33,16.5,15.2143
4,1460,68,34,30.5385
0,117,33,33,33
12,312,6379,6379,6379
0,252,0,0,0
0,599,3692,115.375,649.767
0,121,1073,536.5,637.4
0,168,20,20,20
0,101,5,5,5
0,74,18,18,18
0,144,1565,1565,1565
1,202,84,28,18.7568
0,1604,2358,2358,2358
0,30672,254,8.75862,25.2207
0,128,96,96,96
0,1081,195,27.8571,16.165
0,1506,9840,447.273,498.951
0,2432,4647,929.4,314.275
0,496,1869,93.45,218.09
0,96,18,18,18
0,76,237,118.5,213.789
130,30,3151,450.143,2072.12
0,25352,1478,105.571,350.747
0,1933,9014,450.7,191.26
0,124,6,6,6
1,184,1720,344,541.591
1,748,2293,2293,2293
16,226,7296,2432,6321.6
0,121983,11259,118.516,585.769
0,144,3,3,3
0,112,1,1,1
1,154,6722,6722,6722
58,510,6654,3327,6404.76
1,138,23,11.5,10.375
0,36773,1906,381.2,94.3333
0,1552,14,14,14
0,140,21,21,21
3,2501,15408,733.714,1633.42
1,186,5596,466.333,825.135
1,152,16,16,16
53,2693,4313,4313,4313
0,260,19,19,19
0,192,17,17,17
0,124,16,16,16
0,160,0,0,0
0,6103,21204,243.724,889.174
0,5917,387,193.5,366.762
5,113,1401,1401,1401
0,556,93,18.6,18.7931
1,146,2427,606.75,172.694
174,443,4430,116.579,567.985
0,196,4,4,4
0,741,32,6.4,8.24074
0,61412,5,1.66667,1.57143
2,18622,19844,9922,18840.2
0,112,1535,1535,1535
0,164,0,0,0
0,988,5971,67.8523,50.3892
0,400,1882,171.091,851.875
0,152,42,42,42
0,12295,55,13.75,8.91589
0,67129,13486,44.6556,196.741
0,11928,1260,40.6452,184.863
0,856,1607,1607,1607
0,1863,8058,402.9,722.799
0,232,2766,2766,2766
0,333,490,98,152.509
0,356,398,99.5,298.174
0,108,2858,1429,2420.43
0,244,2875,958.333,1884.39
0,224,6,6,6
0,266,29,29,29
0,135,1946,973,1096.67
0,304,1087,57.2105,321.86
0,120,1900,1900,1900
1,160,2258,2258,2258
0,225,260,65,146.977
0,128,53,53,53
1,2184,4411,4411,4411
1,182,2071,414.2,1062.48
0,7156,28,14,25.9512
0,112,9,9,9
0,591,126,63,113.747
0,41876,2877,959,1437.83
0,183,417,69.5,79.0167
0,428,3105,3105,3105
0,168,132,66,100.5
1,360,5,5,5
0,148,2874,2874,2874
0,310,1,1,1
0,136,2874,2874,2874
0,15375,3108,163.579,542.177
6,6273,3910,3910,3910
0,108,1580,1580,1580
0,1147,635,63.5,246.047
0,184,9,9,9
1,4871,0,0,0
0,1713,19732,19732,19732
0,260,1681,840.5,1257.2
0,242,7,7,7
2,760,1814,604.667,640.553
0,1480,4,4,4
1,59,61,30.5,22.2297
1,235,261,65.25,23.2051
1,71,40,20,15.3333
0,364,2766,2766,2766
0,307022,15902,61.8755,141.332
0,9459,11,11,11
0,5829,5468,497.091,228.45
0,132,20,20,20
0,424,261,21.75,12.9837
0,31228,232,232,232
0,10136,2756,212,654.088
0,1347,35479,739.146,2422.39
0,239,452,150.667,145.8
0,533,249,35.5714,39.9479
0,1735,5534,325.529,2867.81
0,216,55,55,55
0,7512,89,8.09091,19.7076
0,2824,84,6.46154,15.8057
0,256,17,17,17
0,180,60,7.5,4.5
4,155,1535,1535,1535
0,2299,5049,180.321,1168.21
0,880,5516,167.152,827.129
0,3221,3105,388.125,750
0,245,155,155,155
2,286,4,4,4
0,207,38873,2990.23,6472.18
0,1176,78,78,78
24,42,2676,223,791.171
0,3,59,59,59
1,220,9572,9572,9572
0,382,1,1,1
0,1646,17,8.5,10.2
0,284,1,1,1
4,304,2537,2537,2537
0,3778,94,94,94
1,136,72,72,72
0,41509,5454,74.7123,148.508
0,112,2593,2593,2593
0,2918,869,41.381,186.284
0,252,8,8,8
0,3778,94,94,94
0,7852,3,3,3
0,6443,3158,47.1343,46.4603
0,9868,2050,512.5,994.105
0,22906,4789,14.5121,71.5861
0,23813,29901,92.5728,1043.36
0,568,569,189.667,157.355
0,106,1610,1610,1610
0,780,14463,336.349,2503.96
0,18327,87,21.75,33.1576
0,4541,9777,174.589,262.383
0,2637,3060,117.692,76.4976
0,0,1396,1396,1396
0,160938,284,13.5238,33.2495
13,219,11536,11536,11536
0,2496,12,12,12
1,164,21,21,21
0,13943,951,47.55,52.0513
1,702,1573,262.167,860.259
0,1896,4870,78.5484,338.586
0,3120,6,6,6
0,119,24,8,14.1923
0,7291,1552,110.857,1331.88
2,139,88,88,88
0,124,2,2,2
0,109605,80836,196.681,496.893
0,52549,1848,61.6,169.959
0,709,1628,232.571,836.433
0,418,3732,414.667,364.333
0,472,8,8,8
1,7927,4974,38.8594,53.5643
0,463,5901,453.923,954.536
0,119,2326,1163,296.556
0,416,0,0,0
0,168,32,32,32
1,112,0,0,0
0,314,1,0.5,0.2
410,3037,4999,79.3492,2044.18
2,388,17,17,17
0,70,12,12,12
0,1078,86,28.6667,16.3247
0,6647,21821,188.112,2640.77
0,1544,40,10,3.76596
1,11,12225,4075,10008.1
0,47868,12,6,4.05634
0,127051,12,12,12
0,9138,31230,709.773,3083.8
5,169,7762,7762,7762
0,0,8,8,8
0,1609,390,55.7143,17.2931
4,17,16198,4049.5,10597.5
0,144,9572,9572,9572
0,0,0,0,0
0,144,2,2,2
0,24,15,15,15
0,268,19,19,19
4,13,1769,442.25,932.654
0,131,185,185,185
0,124,2050,2050,2050
0,873,21130,640.303,485.768
0,597,7867,874.111,75.0699
0,3281,380,380,380
0,4711,13,6.5,6.66667
0,132,6997,1166.17,3513.69
0,204,8,8,8
0,108,0,0,0
0,9240,61,61,61
5,122,58,19.3333,26.913
0,196,29,29,29
0,69,425,212.5,266.167
0,8827,75133,259.976,884.821
0,144,713,237.667,67.4746
0,172,6,6,6
0,32278,82503,190.538,345.119
0,12433,99,16.5,37.5315
0,4637,2714,150.778,1402.04
3,176,22,22,22
1,259,3080,1540,2771.38
0,144,110,110,110
2,6219,113,56.5,52.6923
0,2104,18506,57.1173,576.615
0,241,6,3,2.97368
0,6677,109,27.25,67.9667
0,37733,74039,423.08,7547.04
0,1224,1471,1471,1471
0,127051,12,12,12
0,152,69,69,69
15,46,12760,1822.86,9433.1
0,168,20,20,20
0,132,21,21,21
0,468,129,64.5,68.7059
0,279,1340,60.9091,152.223
0,118,1734,433.5,316.286
0,117,14,7,12.6
0,12474,489,61.125,112.51
1,191,10095,458.864,760.04
0,211,4199,4199,4199
1,328,16564,974.353,3733.37
1,161,11788,11788,11788
0,71236,15647,57.5257,445.217
0,444,8,4,3.33188
0,136,3786,3786,3786
3,3993,35,35,35
0,324,1650,550,965.467
0,264,17,8.5,10.5172
0,168,44,44,44
0,3568,2,2,2
0,119,85,42.5,41.1304
0,132,0,0,0
0,3832,121,60.5,39.4208
0,144,6,6,6
1,2145,16,16,16
0,211,348,69.6,83.6724
0,278,1112,556,1073.66
4,645,27,13.5,17.4706
0,4468,0,0,0
0,122,159,79.5,33.8095
1,264,5,5,5
0,156,44,44,44
0,6105,1032,51.6,85.2629
0,18682,726,42.7059,128.581
5,9,12273,4091,10429.7
0,208,68,68,68
0,152,24,24,24
0,17132,41,41,41
5,338,76,76,76
0,128,5,5,5
5,105,12385,12385,12385
0,47692,10,10,10
2,108,3286,3286,3286
9,202,3492,698.4,1992.2
0,69,11788,11788,11788
1,1477,16,16,16
0,1772,723,103.286,113.599
0,266,1359,67.95,95.4565
0,222766,6480,170.526,48.4159
0,100,0,0,0
0,8530,1912,239,83.128
32,157,3915,1957.5,3679.71
3,44,1478,739,1328.6
6,946,1406,351.5,1095.42
0,148,1476,1476,1476
0,1038,637,70.7778,85.7795
0,160,81,40.5,44.7778
0,2103,1670,111.333,99.5094
0,108,1580,1580,1580
3,227,2402,1201,1650.65
1,2644,12,12,12
0,23416,24,24,24
0,356,0,0,0
0,204,19,19,19
0,137,0,0,0
0,144,11,11,11
2,171,5313,2656.5,3772.71
0,775,192,192,192
0,55828,80,80,80
0,620,1,1,1
0,172,4,4,4
0,4240,14,14,14
219,510,2339,467.8,1994.24
0,4578,3000,73.1707,433.148
0,29777,19880,84.2373,625.664
9,192,26,26,26
0,11968,2572,61.2381,442.187
0,304,61,20.3333,38.3415
0,53,41,8.2,20.9811
1,102,7,7,7
1,292,2258,2258,2258
0,236561,31050,117.17,4245.86
0,320,26172,5234.4,3107.28
0,77,0,0,0
0,1108,40,20,24.2353
0,176,2389,2389,2389
0,144,14,14,14
0,180,15,15,15
1,3808,4334,206.381,905.012
1,163,43,43,43
0,172,43,43,43
0,5843,20733,124.15,1795.63
0,7048,4,4,4
0,1948,18,18,18
0,1318,10169,726.357,677.336
0,261,334,55.6667,92.3161
0,262,685,31.1364,86.3642
0,735,14,14,14
0,1730,5811,1162.2,2880.81
0,183,517,129.25,398.447
0,2474,25,6.25,8.9573
1,180,7,7,7
0,6780,3,3,3
0,216,15,15,15
1,216,12,12,12
31,824,1499,1499,1499
0,2131,377,47.125,103.633
4,30,4292,1430.67,4048.34
0,20985,117,117,117
0,25031,16004,148.185,331.812
0,18537,1177,33.6286,91.0686
0,0,0,0,0
0,151,19,19,19
0,264,47,23.5,17.75
0,2927,1412,141.2,193.827
1,182,8887,987.444,3415.29
0,237,2419,161.267,338.986
2,140,1495,1495,1495
1,333,1386,1386,1386
3,481,21,21,21
0,148,0,0,0
3,380,22,22,22
0,13698,29901,92.5728,1039.93
0,462,291,291,291
0,2564,132,132,132
0,2912,21,21,21
0,200,28,28,28
0,6971,4647,116.175,507.104
0,2888,6260,6260,6260
0,628,49,49,49
0,6834,16,5.33333,5.8125
0,6717,4172,521.5,393.694
2,140,1468,734,734
1,5832,2586,53.875,131.617
0,2875,9,9,9
0,2648,1661,1661,1661
0,103,12,12,12
3,161,2111,422.2,772.418
0,210,11,11,11
0,732,8,8,8
0,172,7464,7464,7464
0,327,157,157,157
1,9132,31271,694.911,3070.6
1,34521,43548,588.487,8688.71
20,994,22452,3207.43,1540.62
1,183,9647,4823.5,1077.25
0,119,21876,7292,4472.8
0,0,0,0,0
0,340,61,61,61
0,572,88,29.3333,19.8462
0,263,4227,264.188,118.796
0,316,3415,162.619,178.997
1,388,269,67.25,65.1875
0,0,0,0,0
15,171,2902,1451,2557.78
0,1913,1300,185.714,599.956
0,914,10,10,10
0,0,19,19,19
0,4735,1584,99,524.608
0,1919,16,16,16
0,204,2524,1262,2005.75
0,639,22829,1630.64,10220.9
0,60638,473,67.5714,59.2319
0,248,6,6,6
0,124,10146,5073,1599
0,119,412,412,412
4,364,598,299,44.5405
0,4661,618,17.6571,78.6701
0,73,46,46,46
0,1257,2045,204.5,92.7472
1,2287,3169,243.769,335.213
0,196,8,8,8
1,8,2112,2112,2112
0,4431,2757,1378.5,1348.6
1,3600,1839,1839,1839
15,678,1680,560,312.66
0,144,7,7,7
0,154,22,22,22
0,247,638,159.5,161.574
1,1362,12,12,12
1,152,4,4,4
31,6692,5716,2858,2061.71
2,26452,2067,2067,2067
0,296,1094,52.0952,81.2661
183,1332,2326,2326,2326
19,4448,2026,2026,2026
0,256,10,10,10
0,128,2112,2112,2112
1,4948,1584,99,524.608
2,4412,135,67.5,125.846
0,5554,2762,920.667,793.038
1,1365,8805,587,4074.15
0,729,4070,57.3239,171.263
0,44,10,10,10
0,108,21351,2668.88,16446.4
1,170,4704,2352,2841.5
0,1185,28601,635.578,345.144
2,128,1580,1580,1580
1,15505,43,21.5,36.9355
0,273,19,19,19
0,0,0,0,0
0,6452,0,0,0
0,543,2737,82.9394,247.443
0,108,3,3,3
0,157,3679,459.875,2399.08
0,155,0,0,0
0,1781,2085,69.5,442.261
0,67,3,3,3
0,177,107,21.4,12.6154
1,25860,1387,1387,1387
1,2472,53,53,53
0,124,1532,766,564
2,239,218,218,218
0,176,50,50,50
0,234,421,210.5,210.5
0,248,16,16,16
1,1015,134,26.8,74.7273
0,157,28,14,10.3556
0,1826,26346,231.105,2491.87
0,321,1791,119.4,208.743
0,172,48,48,48
0,628,19732,19732,19732
0,939,1251,156.375,210.811
0,240,21,21,21
0,352,1710,427.5,1573.62
0,609,803,267.667,438.019
1,78612,4524,4524,4524
1,128,2258,2258,2258
0,5976,0,0,0
0,1626,97,48.5,54.6286
0,140,8,8,8
0,467,1479,211.286,695.294
0,201,446,223,409
1,76034,22,22,22
1,3319,2326,2326,2326
0,1403,311,44.4286,156.457
3,200,4,4,4
0,660,28,28,28
0,121898,86713,201.19,7133.64
0,487,473,94.6,29.7045
0,2192,110,110,110
0,234,10,10,10
0,118,378,75.6,109.778
0,132,12,12,12
0,0,8,8,8
0,221723,359,22.4375,11.6286
0,2335,697,46.4667,50.0457
0,1885,1304,163,579.962
0,443998,259,129.5,216.585
0,7999,44,14.6667,24.4167
0,11846,18,6,10.4452
0,7943,814,54.2667,20.259
0,110368,436,11.1795,8.88395
23,8012,1300,162.5,31.1626
0,219,178,89,65
0,0,0,0,0
0,35240,15655,57.3443,444.963
0,13346,67,67,67
0,112,707,353.5,397.6
0,106,4310,4310,4310
0,2119,214,71.3333,87.495
5,271,6568,3284,3052.32
1,114,6568,3284,3626
1,1456,1372,1372,1372
0,6370,336,112,168.25
0,151,16,16,16
0,1670,92,46,37.2951
0,160,0,0,0
0,649408,41954,200.737,3231.19
0,903,43462,1810.92,8415.38
0,118,10234,3411.33,1792.38
0,248,452,150.667,143.286
0,231,222,111,26
0,400,7,7,7
0,240584,1506,1506,1506
0,99,2,2,2
0,119286,22789,57.403,305.274
0,200,10,10,10
0,112,2,2,2
0,4365,18,9,14
1,223,575,191.667,61.6667
0,3467,5,5,5
0,445,10419,372.107,304.057
0,87,6950,1737.5,1277.5
0,128540,24,24,24
0,149,18,9,8.5
0,84,38,38,38
4,120,7294,7294,7294
0,803586,477,159,431.212
0,303,1144,60.2105,204.05
0,3392,3,3,3
0,1456,25,8.33333,10.4277
0,2720,3732,414.667,325.88
0,20247,536,33.5,24.8573
3,12843,14572,728.6,1308.14
0,152,8,8,8
9,556,2073,518.25,1369.31
1,115,4310,4310,4310
1,215,6078,1215.6,5401.59
0,445,1810,40.2222,67.2398
0,108,17,17,17
5,193,1723,1723,1723
0,4692,11,11,11
0,2474,39,13,10.4286
0,422,3606,68.0377,345.868
0,604,22,22,22
0,376,17,17,17
0,366,94,47,67
0,265,14,7,6.2
0,3336,62662,404.271,5375.09
0,27308,24413,203.442,1073.95
2,20274,36487,287.299,652.595
0,98,1170,1170,1170
3,21,1486,743,935.895
0,48016,28,28,28
0,292,133,33.25,31.0714
0,109758,126811,302.652,2061.67
0,128,291,291,291
0,4215,2097,55.1842,143.729
0,236,9,9,9
0,168,10,10,10
5,29,5348,1337,3764.91
0,532,9,9,9
0,124,14,14,14
0,297,126,63,11.2979
0,19535,337,28.0833,95.2
3,6110,19732,19732,19732
1,152,2258,2258,2258
0,132,8,8,8
0,135,2049,1024.5,1960.43
0,3350,17,17,17
0,31580,3,3,3
0,268,33,33,33
1,552,2,2,2
0,24557,4492,104.465,222.348
2,178,0,0,0
5,924,1668,834,1623.41
0,132,2389,2389,2389
0,196,280,280,280
0,5593,1370,1370,1370
0,563983,409,14.1034,16.4354
0,236,44,44,44
3,129,1755,877.5,72.6562
1,124,2389,2389,2389
0,16552,12052,12052,12052
0,153,243,60.75,64.625
0,148,3,3,3
0,1962,11,11,11
0,120,951,475.5,310.857
0,121,3357,419.625,591.25
0,128,2389,2389,2389
1,136,190,95,86.7101
0,172,80,80,80
0,1097,1780,80.9091,635.735
6,112,4213,2106.5,4002.62
13,1754,3205,534.167,2571.3
0,136,2389,2389,2389
0,145,2960,740,831.571
0,955,5063,253.15,1545.96
0,5423,37960,210.889,8549.24
0,140,11,11,11
0,264,0,0,0
0,58334,222,222,222
0,244,11,11,11
0,108,1610,1610,1610
0,612,20,10,10.7333
0,40794,8438,145.483,385.445
0,128,21494,7164.67,14826.2
0,164,10,10,10
416,108169,1643,273.833,1078.84
1,1310,10,10,10
0,3396,4066,2033,1375.33
0,2016,22,22,22
0,164,39,39,39
0,6930,1484,494.667,14.7772
0,334,10,5,3.71429
0,272,95,95,95
0,135,1161,290.25,665.625
0,134,49,49,49
0,60,48,48,48
0,6554,19569,489.225,2184.16
0,116,2078,1039,972.4
4,202,4456,1485.33,3176.67
0,2089,49576,172.139,2760.94
1,171,1544,772,1229.8
0,140,347,115.667,151.316
0,984,24,24,24
0,353,2,2,2
0,132743,31740,147.628,367.723
0,524,60,60,60
3,11453,31,15.5,15.0114
0,185,30,30,30
1,14,12710,3177.5,10512.4
0,727,126,21,54.0952
3,33,12621,3155.25,9880.64
1,158,12553,6276.5,11053.1
0,1584,8,8,8
1,608,18,18,18
0,140,1471,1471,1471
0,83,4,4,4
1,146,3066,766.5,1328.25
0,296,19,19,19
0,192,19,19,19
0,143764,19813,125.399,48.7484
1,140,6,6,6
0,154,2173,543.25,59.4082
0,8452,19646,158.435,1962.93
0,229,135,135,135
9,230,2291,1145.5,1979.88
0,19317,21,21,21
7,24,4286,1428.67,3831.22
0,77155,21900,55.303,304.969
0,156,5,5,5
0,152,14,7,5.33333
0,180,3,3,3
0,9601,2094,349,740.294
0,497,35970,705.294,2619.71
0,116,1610,1610,1610
1,180,2112,2112,2112
0,168,73,73,73
5,260,2231,743.667,1478.77
0,57936,50,50,50
0,6512,1750,1750,1750
0,15032,1662,831,205.545
0,176,0,0,0
0,108,39,39,39
0,180,14,14,14
0,2048,110,110,110
0,123,38,38,38
8,832,8087,8087,8087
0,5309,3337,476.714,1258.88
0,123202,1520,43.4286,41.2609
0,3571,1112,222.4,352.182
0,1692,15,15,15
0,595,3386,846.5,1508.88
0,17,17,8.5,8.3
1,1722,154,51.3333,143.131
1,11,29,29,29
0,152,2,2,2
0,96774,17004,63.9248,263.685
0,8822,4306,253.294,283.82
0,16,24,24,24
0,3480,1,1,1
0,488,18,18,18
0,1204,0,0,0
0,89184,4799,111.605,71.29
0,156,68,68,68
0,38376,28,28,28
0,118,7513,3756.5,5148.88
0,193,0,0,0
1,122,207,207,207
1,134,348,116,184.905
0,8758,2779,185.267,277.284
10,16,19,4.75,6.67857
0,168,16,8,14.6667
0,244,10,10,10
0,165,191,191,191
0,50077,10,10,10
0,3070,30762,384.525,3315.83
1,255,217,21.7,21.5943
0,132,87,21.75,25.5
0,243,13629,6814.5,5311.8
0,418,36617,2816.69,3801.47
0,132,55,55,55
0,103500,67,33.5,33.6495
0,47787,577,19.8966,104.517
2,10,66,66,66
0,0,66,66,66
0,624,8632,233.297,3096.58
0,78,174,174,174
0,1509,590,34.7059,40.0614
0,85866,72,10.2857,22.2921
0,256,53,53,53
0,8823,20246,326.548,235.664
11,118,3679,1226.33,2372.48
0,128,0,0,0
0,196,40,40,40
1,286,4482,4482,4482
0,73008,28,28,28
0,26848,28,28,28
0,1422,248,82.6667,231.66
0,22457,6626,116.246,106.266
0,578,232,58,153.842
0,1437,28,7,9.04545
0,727,2215,316.429,214.922
0,1605,623,62.3,109.872
0,725,90,30,73.3548
0,5608,349,87.25,271.77
0,1374,22668,944.5,8733.96
1,10,1621,810.5,1121
0,1380,70,23.3333,6.24286
0,157,3679,459.875,2399.08
0,1524,421,210.5,178.333
1,18682,726,42.7059,128.581
0,1208,0,0,0
1,177,4175,4175,4175
0,145,123,24.6,45.6538
37,370,1813,906.5,1669.14
0,16512,24,24,24
6,51,4643,1547.67,3859.72
0,128,153,153,153
0,160,11,11,11
0,4784,86,86,86
2,148,4657,4657,4657
0,8593,202,202,202
0,4984,446,37.1667,30.6412
0,29920,504,504,504
0,474,79,39.5,56.2857
0,625,365,45.625,122.162
0,3659,3434,686.8,1142.13
0,19833,2224,67.3939,244.4
